"station_no","station_name","district_name","detail_address","latitude","longitude","install_period","lcd_rack_count","qr_rack_count","operation_type","source_file"
279,영등포 푸르지오 아파트 B,영등포구,서울특별시 영등포구 도신로29길 28,37.51322937,126.90446472,"2017-12-22 14:36:29",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
280,양평동6차현대아파트 앞,영등포구,양평동 3가 80-9,37.53210068,126.8944397,"2018-09-28 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
281,대림신동아아파트 앞,영등포구,가마산로 311 앞 복개천 보도,37.49824142,126.89398193,"2018-09-28 00:00:00",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
282,신한은행 대림동지점,영등포구,시흥대로 617,37.48752975,126.90487671,"2018-09-28 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
283,아크로타워 스퀘어(영등포시장),영등포구,영등포구 영등포동7가 3-2,37.52251816,126.90721893,"2018-09-28 00:00:00",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
284,센트럴 푸르지오 시티 앞,영등포구,문래로 180,37.51821136,126.90222931,"2018-09-28 00:00:00",16.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
285,콤텍시스템 앞,영등포구,가마산로 343,37.49985886,126.89723969,"2018-09-28 00:00:00",14.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
286,우성아파트 교차로,영등포구,대림로 153,37.49457169,126.89974976,"2018-09-28 00:00:00",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
287,영등포전화국사거리 (서강어린이공원),영등포구,영등포동8가 29-1,37.52576828,126.90573883,"2018-09-28 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
288,쌍용예가(구청별관),영등포구,당산로31길 32 서측(구청별관 주변),37.52809906,126.89338684,"2018-12-06 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
289,대림3동사거리,영등포구,가마산로 352 커피베이 앞,37.49980927,126.89800262,"2018-11-21 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
290,새말소공원,영등포구,영등포구 당산동4가 89-1,37.5315094,126.89782715,"2018-12-04 00:00:00",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
291,문래동 하이테크 시티,영등포구,영등포구 문래동3가 55-21,37.51412964,126.89939117,"2018-11-21 00:00:00",14.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
292,영일 어린이공원,영등포구,영등포구 영등포동 647-3,37.51012039,126.90406799,"2018-11-21 00:00:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
293,충북 미래관,영등포구,영등포구 당산동 121-258,37.52917099,126.90757751,"2018-12-04 00:00:00",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
295,영등포공원 분수대 앞,영등포구,영등포구 신길로 275,37.51481247,126.91170502,"2020-03-04 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
296,KT플라자 영등포점,영등포구,영등포구 영중로 119,37.52630234,126.90538025,"2020-03-05 00:00:00",,20.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
297,국회3문,영등포구,영등포구 여의동로 330,37.52863693,126.91267395,"2020-03-06 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
298,KBS 연구동 건너편,영등포구,영등포구 여의도동 1-877,37.52750778,126.91429901,"2020-03-05 00:00:00",,25.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
299,여의도 순복음교회,영등포구,영등포구 여의도동 8,37.53179169,126.92245483,"2020-03-06 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
300,정동사거리,중구,서울특별시 중구 정동길 2-1 정동사거리,37.56805038,126.96923065,"2015-10-07 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
301,경복궁역 7번출구 앞,종로구,서울특별시 종로구 사직로 지하130 경복궁역 7번출구 앞,37.57579422,126.97145081,"2015-10-07 12:03:46",,20.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
302,경복궁역 4번출구 뒤,종로구,서울특별시 종로구 사직로 지하130 경복궁역 4번출구 뒤,37.57594681,126.97406006,"2015-10-07 12:04:22",,12.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
303,광화문역 1번출구 앞,종로구,서울특별시 종로구 세종대로 지하189 세종로공원,37.57176971,126.97466278,"2015-10-07 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
305,종로구청 옆,종로구,서울특별시 종로구 세종로 84-1,37.57255936,126.97833252,"2015-01-07 00:00:00",,16.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
307,서울역사박물관 앞,종로구,서울특별시 종로구 새문안로 55 서울역사박물관 앞,37.56999969,126.97109985,"2015-10-07 12:09:09",,11.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
308,광화문 S타워 앞,종로구,서울특별시 종로구 새문안로 82 광화문S타워 앞,37.56996918,126.97393799,"2015-10-07 12:09:58",,31.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
309,광화문역 6번출구 옆 B,종로구,서울특별시 종로구 새문안로 102-2 가로판매대,37.56996155,126.97615814,"2015-10-07 00:00:00",,13.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
310,청계광장 옆,중구,서울특별시 중구 세종대로 136 청계광장 옆,37.56887817,126.9774704,"2015-10-07 12:11:15",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
314,국립현대미술관,종로구,서울특별시 종로구 삼청로 30 국립현대미술관 서울관,37.5797081,126.98085785,"2015-10-07 12:13:37",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
316,종각역 1번출구 앞,종로구,서울특별시 종로구 종로 47 종각역 1번출구 앞,37.57039642,126.98178864,"2015-10-07 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
318,광교사거리 남측,중구,서울특별시 중구 남대문로 125 DGB금융센터,37.56863403,126.98231506,"2015-10-07 12:16:35",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
320,을지로입구역 4번출구 앞,중구,서울특별시 중구 을지로 55 명동금융센터 앞,37.56622314,126.98358917,"2015-10-07 12:18:35",,17.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
321,KEB 하나금융그룹 명동사옥 옆,중구,서울특별시 중구 을지로 66 한국외환은행 본점 앞,37.56546402,126.98413849,"2015-10-07 12:19:23",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
322,명동성당 앞,중구,서울특별시 중구 명동길 74 명동성당 앞,37.56447601,126.98696899,"2015-10-07 12:19:51",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
324,신세계백화점 본점 앞,중구,서울특별시 중구 충무로1가 53-6,37.56143188,126.98069763,"2015-10-07 12:21:14",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
326,안국역 5번출구 앞,종로구,서울특별시 종로구 율곡로 지하62 안국역 5번출구 앞,37.57624054,126.98616028,"2015-10-07 12:22:14",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
327,낙원상가 옆,종로구,서울특별시 종로구 삼일대로 428 낙원상가 옆,37.57335663,126.9874649,"2015-10-07 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
328,탑골공원 앞,종로구,서울특별시 종로구 종로 99 탑골공원 앞,37.57039642,126.9881897,"2015-10-07 12:23:33",,11.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
329,청계2가 사거리 옆,종로구,서울특별시 종로구 청계천로 93 파고다타워,37.56848526,126.98788452,"2015-10-07 12:24:36",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
331,을지로2가 사거리 북측,중구,서울특별시 중구 을지로 79 을지로2가 사거리 북측,37.56638336,126.98720551,"2015-10-07 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
332,을지로2가 사거리 남측,중구,서울특별시 중구 을지로 100 을지로2가 사거리 남측,37.56599045,126.98779297,"2015-10-07 12:25:45",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
334,종로3가역 2번출구 뒤,종로구,서울특별시 종로구 종로 지하129 종로3가역 2번출구 뒤,37.5705986,126.99179077,"2015-10-07 12:27:34",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
335,종로3가역 15번출구 앞,종로구,서울특별시 종로구 종로 지하129 15번출구 앞,37.57019424,126.99165344,"2015-10-07 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
336,충무로역 6번출구 앞,중구,서울특별시 중구 퇴계로 214 충무로역 3.4호선,37.56144714,126.99311066,"2015-10-07 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
337,창경궁 입구,종로구,서울특별시 종로구 창경궁로 185 창경궁 입구,37.57897949,126.99647522,"2015-10-07 12:29:40",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
338,세운스퀘어 앞,종로구,서울특별시 종로구 창경궁로 109 세운스퀘어 앞,37.57095718,126.99712372,"2015-10-07 12:30:12",,18.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
339,종로4가 사거리,종로구,서울특별시 종로구 종로 185 종로4가 사거리,37.57106781,126.99819183,"2015-10-07 12:30:44",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
340,혜화동 로터리,종로구,서울특별시 종로구 창경궁로 271-1 혜화동 로터리,37.58562851,127.00067902,"2015-10-07 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
341,혜화역 3번출구 뒤,종로구,서울특별시 종로구 대학로 지하120 혜화역 3번출구 뒤,37.58156967,127.00178528,"2015-10-07 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
342,대학로 마로니에공원,종로구,서울특별시 종로구 대학로 104 대학로 마로니에공원,37.57978439,127.00253296,"2015-10-07 12:33:32",,22.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
343,힐스테이트창경궁 아파트 앞,종로구,서울특별시 종로구 충신동 60,37.57561111,127.00469971,"2015-10-07 12:34:08",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
344,성균관대 E하우스 앞,종로구,서울특별시 종로구 율곡로 259 성균관대 E하우스 앞,37.57419968,127.0065918,"2015-10-07 12:34:49",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
345,서울보증보험본사 앞,종로구,서울특별시 종로구 김상옥로 29 서울보증보험본사 앞,37.57330704,127.00070953,"2015-10-07 12:35:48",,18.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
346,맥스타일 앞,중구,서울특별시 중구 마장로 3 맥스타일,37.56918335,127.00988007,"2015-10-07 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
347,동대문역사문화공원역 9번출구 앞,중구,서울특별시 중구 장충단로 지하230 동대문역사문화공원역 9번출구 앞,37.56533051,127.00784302,"2015-10-07 12:37:16",,18.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
348,독립문역 사거리,종로구,서울특별시 종로구 교북동 10-1 독립문역 사거리,37.57202911,126.96078491,"2016-06-01 14:30:00",14.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
349,어린이도서관,종로구,서울특별시 종로구 사직로9길 5 사직동주민센터,37.57633209,126.96858978,"2016-06-01 14:30:00",5.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
351,청운초교 앞 삼거리,종로구,서울특별시 종로구 청운동 108-22 청운초교 앞 삼거리,37.58496857,126.97041321,"2016-06-01 14:30:00",5.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
352,중앙고입구 삼거리,종로구,서울특별시 종로구 창덕궁길 191 중앙고입구 삼거리,37.58341599,126.98523712,"2016-06-01 14:30:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
353,재동초교 앞 삼거리,종로구,서울특별시 종로구 재동 19 재동초교 앞 삼거리,37.57938766,126.9849472,"2016-06-01 14:30:00",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
354,포르투갈 대사관 앞,종로구,서울특별시 종로구 창덕궁1길 3 포르투갈 대사관 앞,37.57915497,126.98896027,"2016-06-01 14:30:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
355,서울사대부설초등학교 앞,종로구,서울특별시 종로구 연건동 178-3 서울사대부속초교 앞,37.57650757,127.00245667,"2016-06-01 14:30:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
356,KT혜화지사 앞,종로구,서울특별시 종로구 대학로 65 KT혜화지사 앞,37.57714462,127.00205994,"2016-06-01 14:30:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
358,성균관대입구 사거리 A,종로구,서울특별시 종로구 창경궁로 234 성대입구 사거리,37.58250046,126.99853516,"2016-06-01 14:30:00",,13.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
359,원남동사거리,종로구,서울특별시 종로구 율곡로 169 원남동사거리,37.57606125,126.99768066,"2016-06-01 14:30:00",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
361,동묘앞역 1번출구 뒤,종로구,서울특별시 종로구 숭인동 81-39 동묘앞역 1번출구 뒤,37.57324219,127.01590729,"2016-06-01 14:30:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
362,청계8가 사거리 A,종로구,서울특별시 종로구 청계천로 407 청계8가 사거리,37.57219696,127.02304077,"2016-06-01 14:30:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
363,신설동역 11번출구 뒤,종로구,서울특별시 종로구 종로 411-3 가로판매,37.57559204,127.02285004,"2016-06-01 14:30:00",13.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
364,창신역 1번출구 앞,종로구,서울특별시 종로구 지봉로 87 창신역 1번출구 앞,37.57933426,127.01508331,"2016-06-01 14:30:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
367,독립문역 3-1번출구,종로구,서울특별시 종로구 무악동 41-7 독립문역 3번출구 뒤,37.57415771,126.95851898,"2016-06-01 14:30:00",,13.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
368,SK 서린빌딩 앞,종로구,서울특별시 종로구 서린동 93-2 SK 서린빌딩 앞,37.5692482,126.98053741,"2016-06-01 14:30:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
370,시청역(2호선) 9번출구 뒤,중구,서울특별시 중구 서소문로 지하127 시청역(2호선) 9번출구 뒤,37.56322861,126.97483826,"2016-06-15 09:30:00",,24.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
371,동대입구역 6번출구 뒤,중구,서울특별시 중구 동호로 지하256 동대입구역 6번출구 뒤,37.55887222,127.00553894,"2016-06-15 09:30:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
372,약수역 3번출구 뒤,중구,서울특별시 중구 다산로 지하122 약수역 4번출구 뒤,37.55429459,127.01119995,"2016-06-15 09:30:00",10.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
374,청구역 2번출구 앞,중구,서울특별시 중구 청구로 77 청구역 5.6호선,37.5604744,127.01407623,"2016-06-15 09:30:00",12.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
379,서울역9번출구,중구,서울특별시 중구 세종대로 지하2 서울역9번출구,37.55599976,126.97335815,"2016-06-15 09:30:00",7.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
380,CJ제일제당 앞,중구,서울특별시 중구 동호로 330 CJ제일제당 앞,37.56386566,127.00274658,"2016-06-15 09:30:00",8.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
381,장충체육관,중구,서울특별시 중구 장충동2가 200-99 장충체육관,37.55853271,127.00698853,"2016-06-15 09:30:00",15.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
382,약수역 10번출구 앞,중구,서울특별시 중구 신당동 357-1 약수역 10번출구 앞,37.55519867,127.01004791,"2016-06-15 09:30:00",7.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
383,신당역 12번 출구 뒤,중구,서울특별시 중구 신당동 99 신당역 5번 출구,37.5658493,127.0164032,"2016-06-15 09:30:00",22.0,,LCD,공공자전거 대여소 정보(25.12월 기준).xlsx
